AID	Panel ID	SID	CID	Activity	AC Value (micromolar)	AC Name	BioAssay Name	Protein Accession	Target Name	Outcome Method	PubMed ID	GeneID	Target Count (active)	Target Count (tested)
1154624	0	242645383	28934757	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	0	1
1154624	0	242645388	2757941	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	0	1
1154624	0	242645385	1810299	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	0	1
1154624	0	242645376	28934783	Active	1.2	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	1	1
1154624	0	242645373	737149	Active	1.8	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	1	1
1154624	0	242645370	2737499	Active	3.7	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	1	1
1154624	0	242645384	12457713	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	0	1
1154624	0	242645368	28934769	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	0	1
1154624	0	242645389	43348154	Active	34	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	1	1
1154624	0	242645386	15754003	Active	13	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	1	1
1154624	0	242645369	7064051	Active	2.7	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	1	1
1154624	0	242320236	717704	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	7	460
1154624	0	242327143	707050	Active	15	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	3	417
1154624	0	242645393	90644516	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	0	1
1154624	0	242645390	28934713	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	0	1
1154624	0	242645392	90644515	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	0	1
1154624	0	242645372	737504	Active	41	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	1	3
1154624	0	242645381	2758211	Active	18	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	1	1
1154624	0	242645375	2759372	Active	3.5	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	1	1
1154624	0	103596165	737138	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	0	1
1154624	0	242645378	5170924	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	0	1
1154624	0	242645380	28934715	Active	34	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	1	1
1154624	0	242645382	2731263	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	0	1
1154624	0	242645379	737132	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	0	1
1154624	0	242645387	1810302	Active	17	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	1	1
1154624	0	242645367	737276	Unspecified	50	IC50	Inhibition of recombinant N-terminal His-tagged human IDO (Ala2 to Gly403) overexpressed in Escherichia coli BL21 AI using L-tryptophan as substrate assessed as formation of kynurenine incubated for 5 mins in presence of p-dimethylaminobenzaldehyde	P14902		Confirmatory	24878638	3620	0	1
1154625	0	242645376	28934783	Unspecified			Potency index, ratio of BTT IC50 to compound IC50 for recombinant N-terminal His-tagged human IDO (Ala2 to Gly403)	P14902		Literature	24878638	3620	1	1
1166641	0	312359143	74221589	Active	0.1	IC50	Inhibition of intracellular IDO1 activity in human HeLa cells assessed as L-kynurenine production by Ehrlichs test	P14902		Confirmatory	25264478	3620	1	1
1166641	0	312359148	75203175	Active	0.1	IC50	Inhibition of intracellular IDO1 activity in human HeLa cells assessed as L-kynurenine production by Ehrlichs test	P14902		Confirmatory	25264478	3620	1	1
1166641	0	312359147	75203053	Active	0.1	IC50	Inhibition of intracellular IDO1 activity in human HeLa cells assessed as L-kynurenine production by Ehrlichs test	P14902		Confirmatory	25264478	3620	1	1
1166641	0	312359144	75202661	Active	0.1	IC50	Inhibition of intracellular IDO1 activity in human HeLa cells assessed as L-kynurenine production by Ehrlichs test	P14902		Confirmatory	25264478	3620	1	1
1166641	0	312359145	75202920	Active	1	IC50	Inhibition of intracellular IDO1 activity in human HeLa cells assessed as L-kynurenine production by Ehrlichs test	P14902		Confirmatory	25264478	3620	1	1
1166641	0	312359146	75202926	Active	1	IC50	Inhibition of intracellular IDO1 activity in human HeLa cells assessed as L-kynurenine production by Ehrlichs test	P14902		Confirmatory	25264478	3620	1	1
1169020	0	312361749	118716433	Active	1.9	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	1	1
1169020	0	312361746	118716431	Unspecified	100	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	0	1
1169020	0	312361756	118716440	Active	0.19	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	1	1
1169020	0	312361739	118716424	Unspecified	100	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	0	1
1169020	0	312361748	118716432	Active	3.5	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	1	1
1169020	0	312368876	118720652	Active	1.3	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	1	1
1169020	0	312361754	118716438	Active	0.12	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	1	1
1169020	0	312361738	118716423	Unspecified	100	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	0	1
1169020	0	312361747	10890197	Unspecified	100	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	0	1
1169020	0	312361750	118716434	Active	3.6	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	1	1
1169020	0	312361753	118716437	Active	1.8	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	1	1
1169020	0	312361737	118716422	Active	18	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	1	1
1169020	0	312361741	118716426	Unspecified	100	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	0	1
1169020	0	312361744	118716429	Active	8.1	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	1	1
1169020	0	312361742	118716427	Active	24	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	1	1
1169020	0	312361745	118716430	Active	5.5	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	1	1
1169020	0	312361757	118716441	Active	0.077	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	1	1
1169020	0	312361755	118716439	Active	0.16	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	1	1
1169020	0	312361752	118716436	Active	0.75	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	1	1
1169020	0	312361743	118716428	Unspecified	56	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	0	1
1169020	0	312361758	1085108	Active	3	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	1	3
1169020	0	312361740	118716425	Unspecified	100	IC50	Inhibition of human IDO1 assessed as reduction in convertion of N-formylkynurenine to kynurenine incubated for 30 mins	P14902		Confirmatory	25313323	3620	0	1
